93,Mach 25 Pitch,Mach 25 Pitch,,Mach 25 Pitch,Mach 25 PitchMach 25 PitchMach 25 Pitch,,2025-03-21 00:00:00+00,2025-03-29 00:00:00+00,2025-03-15 00:00:00+00,NaN,,,,,,,,2025-03-25 14:44:37.701429+00,2025-04-17 14:35:04.726749+00,1,21,48,4,,,14,,Green                                                                                                                                                                                                                                                          ,f,14,16,15,https://www.adriannadeau.com,
182,NBBC Comm. Strategy,Develop the NBBC Communication Strategy and Plan,,Increase profile of NBBC as the voice of business,"Reach out to a number of vendors and receive proposals
Vendor Selected as a coaching model
2 information gathering sessions
Start coaching relationship based on presented and agreed upon strategy and plan",,2025-06-30 00:00:00+00,2025-12-31 00:00:00+00,,0,100,0,0,0,,,,2025-07-11 15:44:18.701156+00,2025-07-11 15:44:18.701156+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,29,25,26,,
183,Business Leaders’ Morale,Research project to assess and qualify leader morale,,Assess risk during these very uncertain times and give insights into what supports may be required,"Held kick off meeting with CCNB
Validated scope of project
Provide input into the question set
Involve other key stakeholders
Help facilitate entrepreneur interviews
Review findings and provide feedback on how the information is aggregated and shared
Share on social media",,2025-05-05 00:00:00+00,2026-03-31 00:00:00+00,,0,80,0,0,0,,,,2025-07-11 15:48:13.568193+00,2025-07-11 15:48:13.568193+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,29,24,26,,
185,25 - Partner Task Force,Lead Partner task force,,Come together as a united voice on issues that cross all our organizations,"Meet quarterly 
Run special advocacy projects",,2025-04-07 00:00:00+00,2025-12-31 00:00:00+00,,0,20,0,0,0,,,,2025-07-11 15:58:47.853673+00,2025-07-11 16:12:31.607965+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
186,25 - Portfolio Mgt,Keep portfolio management up to date for reporting to council and Executive,,For council members to be aware of the work and impact being created,"Update priority pilot weekly
Leverage information for CEO updates",,2024-09-02 00:00:00+00,2025-12-31 00:00:00+00,,0,120,0,0,0,,,,2025-07-11 16:02:21.060294+00,2025-07-11 16:09:25.972518+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
216,TEST 502 Error,Putting this in to test Pitch 502 Error,,because it does not work for Amanda,Gets a 502 Error and the Dates show up,,,,,10000,1000,0,0,0,,,,2025-09-08 02:50:20.782953+00,2025-09-08 02:50:20.782953+00,1,73,73,1,,,36,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,14,20,0,,
187,25 - Conf.  Participation,Participation in conferences and events,,Represent the council and be heard and seen as the voice of business,Determine participation to events based on alignment to our strategic objectives,,2025-01-01 00:00:00+00,2025-12-31 00:00:00+00,,0,120,0,0,0,,,,2025-07-11 16:06:20.477587+00,2025-07-11 16:08:57.215876+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
188,25 - Comms and SM,Communications and Social Media,,Be perceived as the voice of reason,"Create blog posts / op eds
Promote partner events
Promote key positions of the NBBC
",,2025-01-01 00:00:00+00,2025-12-31 00:00:00+00,,0,0,0,0,0,,,,2025-07-11 16:12:00.091102+00,2025-07-11 16:12:00.091102+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
184,25 - VP HR Peer Group,Run the VP HR Peer Group for Member Organizations,,"Provide member organizations VP HRs for professional development, the opportunity to exchange and build a strong peer group.","Establish organizing committee
Convene organizing committee to establish topics & speakers and meeting dates
Organize and run VP HR Meetings",,2025-05-05 00:00:00+00,2025-12-31 00:00:00+00,,0,80,0,0,0,,,,2025-07-11 15:55:02.204143+00,2025-07-11 16:12:17.191481+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
189,25 - Speaking Opp.,Speaking Opportunities,,Be sought after thought leader for industry,"Media interviews
Pannel discussions
Guest speaker",,2025-01-01 00:00:00+00,2025-12-31 00:00:00+00,,0,80,0,0,0,,,,2025-07-11 16:13:57.787083+00,2025-07-11 16:13:57.787083+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
190,25 - Consultations,Participate in Stakeholder Consultation Process,,Represent members interest to inform policy,Sought after to provide input on key stakeholder strategies and policy development,,2025-01-01 00:00:00+00,2025-12-31 00:00:00+00,,0,0,0,0,0,,,,2025-07-11 16:16:39.080586+00,2025-07-11 16:16:39.080586+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
195,25 - Finance and Admin,Finance and Administration Tasks,,Ensure financial viability of the organization,"Annual invoices
Annual Audit completion
Monthly billing and approvals
Monthly balance sheet and income statement",,2025-01-01 00:00:00+00,2025-12-31 00:00:00+00,,0,40,0,0,0,,,,2025-07-15 17:48:02.088079+00,2025-07-15 17:48:02.088079+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
191,25 - Council Meetings,Council Meeting Planning & Participation,,Opportunity for members to network and get informed on key priorities,"Establish dates and locations
Establish topics and key speakers
Coordinate meeting location and food
Prepare board package including CEO Update
Close the loop on any follow ups
Thanks guest speakers",,2025-01-01 00:00:00+00,2025-12-31 00:00:00+00,2025-09-24 00:00:00+00,0,120,0,0,0,,,,2025-07-11 17:13:41.485509+00,2025-07-11 17:13:41.485509+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
194,25 - Professional Dev.,Professional development activities,,Ensure the CEO has the skills to continue to evolve the organization and has supports to help her accomplish this,"Executive coaching
Communication and mkt. coaching",,2025-01-01 00:00:00+00,2025-12-31 00:00:00+00,,0,80,0,0,0,,,,2025-07-11 17:19:24.48209+00,2025-07-11 17:19:24.48209+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
192,25-Membership Rec. &Eng.,Member Recruitment & Engagement,,Ensure members find value and are engaged and ensure there is a funnel of new members to ensure sustainability of the organization,"Provide member regular updates on key initiatives
Visit member locations and businesses
Attend member announcements and events.
Visit other businesses as part of recruitment and engagement",,2025-01-01 00:00:00+00,2025-12-31 00:00:00+00,,0,80,0,0,0,,,,2025-07-11 17:15:36.559628+00,2025-07-15 17:44:24.080744+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
196,Construction - LFAC,Construction - Labor Force Adjustment Committee,,"The impact of workforce disruptions caused by U.S. tariffs are estimated to be significant.
","Understand the scope of disruption due to tariffs, identifying which employers and workers are affected.
Develop response plans for workforce retraining and transition, business support and redeployment and policy recommendations
",,2024-09-09 00:00:00+00,2025-03-31 00:00:00+00,,0,30,0,0,0,,,,2025-07-15 17:51:26.01748+00,2025-07-15 17:51:26.01748+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,30,24,28,,
197,Atlantic Investment,Atlantic Investment Incentive Next Steps,,Lack of access to captial,Determine next steps around Atlantic Investment Incentive based on limited progress from an Atlantic perspective,,2024-09-16 00:00:00+00,2025-10-31 00:00:00+00,,0,30,0,0,0,,,,2025-07-15 17:53:25.059608+00,2025-07-15 17:53:25.059608+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,31,23,28,,
198,Campbell Report,Leverage Campbell Report to Advocate Gov't,,Shed light on barriers to buinsess,"Commission report
Communicate and leverage report for advocacy efforts.",,2024-09-02 00:00:00+00,2025-11-28 00:00:00+00,,0,40,0,0,0,,,,2025-07-15 17:55:44.083876+00,2025-07-15 17:55:44.083876+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,31,25,27,,
199,NBBC Renewal Plan,NBBC Renewal Strategy and Plan,,Create alignment among members on the priorities of the council and the impact desired.,"Met with all members to gather feedback
Met with stakeholder and past members to gather feedback
Complete an environmental scan
Compile results and make recommendations on roles and strategic priorities
Build out OKRs based on strategy and plan
Develop deliverable to report on progress",,2024-09-03 00:00:00+00,2025-06-11 00:00:00+00,,0,120,0,0,0,,,,2025-07-15 18:00:00.464612+00,2025-07-15 18:00:00.464612+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
201,SBITC Consultation,SBITC Consultation,,Drive business investment,"Collaborate with founders of the Atlantic Investment Incentive
Develop provincial positioning paper
Share desired outcomes and recommendations with Finance and ONB
Share deliverable with partner organizations",,2024-11-11 00:00:00+00,2025-05-30 00:00:00+00,,0,80,0,0,0,,,,2025-07-15 18:03:40.159452+00,2025-07-15 18:03:40.159452+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,31,23,26,,
202,Establish VP HR Peer Grp,VP HR Peer Group Established,,"Senior HR leads in NB do not have a peer support system and to help inform NBBC talent initiatives. 
Avenue for NBBC to get input from member HR leads
","Convene past members to understand purpose and desire for it again
Engage members to identify their HR leads",,2025-01-06 00:00:00+00,2025-06-04 00:00:00+00,,0,0,0,0,0,,,,2025-07-15 18:05:32.763202+00,2025-07-15 18:05:32.763202+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,30,25,28,,
203,Phase 1 - Immig. Alloc.,Phase 1 - Immigration Allocation,,"Access to talent is a barrier to growth  
","Develop position paper
Engage GNB
Write letter to Federal Ministers
Secure Federal Minister and Provincial minster for council meeting
Get larger allocation for supporting asylum seeker recruitment process",,2024-09-09 00:00:00+00,2026-06-03 00:00:00+00,,0,80,0,0,0,,,,2025-07-15 18:07:44.963629+00,2025-07-15 18:07:44.963629+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,30,23,28,,
204,Partner Task Force,Established Partner Task Force,,"Our voices are stronger together to impact change
","Defined Mandate of Partner Task Force
Identify a common objective to launch initiative
",,2025-02-03 00:00:00+00,2025-05-29 00:00:00+00,,0,15,0,0,0,,,,2025-07-15 18:08:50.482965+00,2025-07-15 18:08:50.482965+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,32,24,27,,
205,Tariff – Working Group,Participate in GNB Lead Tariff Working Group,,Understand the impacts of the tariffs on business and advocate for our interests,"Attend tariff meetings with GNB
Prepare key messages and updates for members",,2025-02-03 00:00:00+00,2025-05-30 00:00:00+00,,0,40,0,0,0,,,,2025-07-15 18:10:37.494556+00,2025-07-15 18:10:37.494556+00,1,44,44,5,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,31,23,26,,
208,ED McKenna Institute,Recruitment of ED for McKenna Institute,,Important collaboration with the McKenna institute on the digital and AI front,Participating as a member of the search committee,,2025-07-28 00:00:00+00,2025-09-26 00:00:00+00,,0,10,0,0,0,,,,2025-08-12 18:24:40.141915+00,2025-08-12 18:24:40.141915+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,30,28,24,,
165,Axis Accelerator,Participate in Fall Session of UNB Sales Accelerator,,"Neither of us are sales professionals, the remainder of 2025 will be Sales Focused and will want to set up a sales platform going into next year.","Participate in the Fall Cohort of the Axis Accelerator
",,2025-09-01 00:00:00+00,2026-05-31 00:00:00+00,,10000,80,0,0,0,,,,2025-06-26 16:00:07.197201+00,2025-08-14 23:39:22.69287+00,3,36,36,3,,,16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,20,77,0,https://www.unb.ca/axisaccelerator/,
209,Canada Stack,Shift our technology stack to all Canadian Companies,,We want to support Canadian Technology Companies,"Move our hosting, domain registry, support tools, and everything we can to Canadian Based Companies.",,,,,2000,40,0,0,0,,,,2025-08-15 12:44:45.40199+00,2025-08-15 12:44:45.40199+00,3,36,38,1,,,16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,14,37,0,,
207,Domain Registry Pilot,Migrate Domain Registry and routing to a PP specific provider,,current domain is registered in Glens Personal portfolio using Name Cheap and should be separated into its own.,"Select a Canadian Provider for Domain Registration and Routing Management and then transition the PP domains there:
prioritypilot.ca
Also include email transition from hey.com",,2025-07-18 00:00:00+00,2025-09-30 00:00:00+00,2025-08-22 00:00:00+00,200,10,0,0,0,,,,2025-07-22 23:33:51.207251+00,2025-08-15 13:54:37.017145+00,3,36,38,3,,,16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,20,37,0,https://3.basecamp.com/5458575/buckets/36101670/todolists/8967916626#adding_to_8967916626,
193,25 - Finance,Management of the financial and administrative task,,Ensure the NBBC is financially viable,"Approve monthly invoices
Review financial statements monthly
Send out invoices to members annually
Develop annual budget",,2024-09-03 00:00:00+00,2026-08-31 00:00:00+00,,0,80,0,0,0,,,,2025-07-11 17:17:35.738515+00,2025-08-15 14:45:21.081127+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,15,0,0,,
172,NBP Comprehensive Review ,Participate in NBP Comprehensive Review Advisory Committee,,The recommendations from the review committee could have significant impact on business,Represent the business sector on the advisory committee,,2025-09-08 00:00:00+00,2026-03-31 00:00:00+00,,0,40,0,0,0,,,,2025-07-11 14:33:57.978436+00,2025-09-05 14:26:08.372991+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,31,23,27,,
200,Tariffs - LFAC,Tariffs - Labor Force Adjustment Committee,,Threats to manufacturing are compounding (tariffs and fires),Establishment of an LFAC on potential impacts and determine project to move forward to address these risks.,,2025-04-01 00:00:00+00,2025-12-31 00:00:00+00,,0,40,0,0,0,,,,2025-07-15 18:01:12.669208+00,2025-08-20 17:27:10.730466+00,1,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,30,23,28,,
211,PriorityPilot,Taking Flight today!,,Need to implement,Web app to assist with portfolio management.,,2025-01-29 00:00:00+00,2025-06-07 00:00:00+00,2026-03-01 00:00:00+00,0,0,0,0,0,,,,2025-08-28 17:03:46.912964+00,2025-08-28 17:03:46.912964+00,1,69,69,1,,,36,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,0,0,0,,
177,Atl. Energy Collective,Help inform the energy east partnership,,NB could be left behind on a nation building project,"Share NBBC position of risks and opportunity
Establish an advisory group for gov''t",,2025-06-11 00:00:00+00,2025-10-31 00:00:00+00,,0,80,0,0,0,,,,2025-07-11 15:05:44.42968+00,2025-08-28 17:13:49.455879+00,4,44,44,4,,,21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,f,32,24,26,,
